# drifter id
2341084
300234065510350
300234064836010
115019
39160
54293
300234063941320
139472
101799
300234068059530
72072
63097
116270
300234065709450
300234063252890
300234065517530
300234065618480
300234062410690
95850
63246
90176
88570
59339
300234065803080
101548
300234065156630
300234063946680
42447
109047
300234063154100
116221
72023
2529260
126946
39131
145735
300234061663340
54382
300234064822510
15888
145675
139563
101519
300234064525000
116361
90127
63186
63217
59368
83356
92022
300234066912810
9704362
2443686
300234066310370
42696
39253
54231
78959
63035
90305
102552
139842
101838
71128
300234065250050
42665
23913
16983
8911512
300234011938590
2443675
72201
72190
63175
90245
300234060952430
116392
300234064732570
43509
88643
39082
54371
42966
30461
78819
139590
145686
63064
300234066531030
113974
34179
98849
300234065742620
54260
300234063948730
39202
300234064838260
78908
300234064764610
101869
53400
71179
118391
300234065707620
109374
300234065707760
44338
300234010058130
300234064018250
2339628
139953
101929
62248
71039
98909
54320
300234061501370
300234063948670
78848
139650
300234065380680
90185
116052
72250
63124
43558
88612
88583
116355
90282
63223
300234061874860
88684
300234065609540
83362
300234065417420
300234068245470
145641
21443
40436
300234062420040
145942
300234063944560
300234065512370
9704356
300234062838800
41859
300234064730820
102595
300234063220960
300234063322850
300234064730960
104099
67869
54167
126972
145701
139786
123285
300234064871170
116215
116184
72017
300234063471540
23686
300234064820470
63272
72106
116304
116095
90142
88544
42562
89768
109022
300234066028270
300234066910830
90393
300234064739140
300234065515790
300234064527020
21552
145750
300234066219730
37264
300234060450620
300234065716420
109191
300234066438900
300234063341450
2444070
90220
116066
41469
72264
63110
300234065711240
88626
300234063944950
54314
139664
89898
39236
9705249
36048
116126
90360
63050
72324
55138
102537
66735
300234066219670
300234066512580
60239
35221
109251
8911526
75455
300234066815210
139936
9729733
60328
93018
42651
300234064766630
54345
123336
300234064705740
300234065740600
72235
63141
90271
116037
70330
83391
300234066431120
88677
2444161
116177
90331
39267
126981
42812
54205
54194
123276
300234061503350
300234063713570
300234064705600
139775
37375
300234066410770
300234066512640
102566
71483
300234060207590
2339292
300234064807180
62563
81948
122714
36914
59873
300234062324970
44881
127071
34712
300234011914510
300234068243550
300234063347940
24809
115982
300234065411500
300234063159960
71951
36757
41236
300234064012120
81808
300234062426020
59933
300234060652110
300234068244270
300234060956900
9814538
300234066710170
81919
36945
300234063942780
59822
300234065748690
300234062729310
300234010133080
49739
300234065719110
300234011162640
71840
34743
300234068243690
300234064826550
36646
57930
127160
300234066717650
41267
54988
300234066710030
122605
122594
81859
48987
300234063942870
25755
94205
300234066020060
94194
24439
300234065513800
82711
300234065612430
71421
300234063245440
37648
9719829
118558
129310
122567
75168
48974
118418
82651
12411
47798
300234063340250
54678
300234065717220
300234063251280
300234062958270
300234065748820
25615
300234063942930
127193
41294
62902
300234066437000
127313
127082
72619
300234066513040
300234060759570
300234063712370
300234066570130
9808715
71470
39808
62590
2339261
106543
300234060759430
133642
9917894
118449
54629
132629
127154
114759
79229
300234063845330
41253
63829
122631
300234062440650
300034013610630
45959
82447
129297
36971
300234061615070
300234061509020
70889
300234062424000
127385
300234064010100
114619
114588
50067
57904
41082
300234065318790
71874
300234064875070
114708
52073
127105
79278
36763
107579
300234064523060
132678
62885
300234065847540
35998
71965
